"subj_idx","series","misNum","shapeNameEn","characterNameEn","CorrectingRT","Dprime"
"sv020015",0,1,"square",NA,53.9745833333333,2.79228210541564
"sv020015",0,1,"triangle",NA,-28.4935416666666,3.29499569276449
"sv020015",0,2,"circular",NA,71.5768439716312,4.33987407629117
"sv020015",0,2,"pentagon",NA,14.9889314420803,3.06942540997595
"sv020015",0,2,"square",NA,20.3824166666667,3.06434722396544
"sv020015",0,2,"triangle",NA,28.8245234929078,2.77626898417111
"sv020015",0,3,"circular",NA,53.4638541666667,4.34782546995881
"sv020015",0,3,"pentagon",NA,-2.32276595744679,2.82492988376062
"sv020015",0,3,"square",NA,35.4616938405798,2.89538371316832
"sv020015",0,3,"triangle",NA,22.3140625,3.41982825880203
"sv020015",1,1,NA,"friend",-7.5588372093024,1.56866007812005
"sv020015",1,1,NA,"mother",16.7953488372093,2.1648227889222
"sv020015",1,1,NA,"self",12.6819870801033,2.54300572774707
"sv020015",1,1,NA,"stranger",41.5699999999999,2.41010936231398
"sv020015",1,2,NA,"friend",35.0658397932817,0.955197889910732
"sv020015",1,2,NA,"mother",15.0177380952381,2.79923492000039
"sv020015",1,2,NA,"self",23.7984510869566,3.34936766101315
"sv020015",1,2,NA,"stranger",16.3748452380952,1.39138977426203
"sv020015",1,3,NA,"friend",19.2562462462463,1.28095634074915
"sv020015",1,3,NA,"mother",45.5432589285715,2.43792267867496
"sv020015",1,3,NA,"self",53.5770833333332,2.48552711649494
"sv020015",1,3,NA,"stranger",-30.9355079559364,2.07200366940581
"sv020016",0,1,"circular",NA,1.91369102460692,2.89150724630033
"sv020016",0,1,"pentagon",NA,17.1739732759031,1.02811502718456
"sv020016",0,1,"square",NA,26.0713249472437,2.58117348074587
"sv020016",0,1,"triangle",NA,40.9869565086957,3.02477917213536
"sv020016",0,2,"circular",NA,16.9282608608695,2.48407561550724
"sv020016",0,2,"pentagon",NA,-31.8467391200181,2.39137486457372
"sv020016",0,2,"square",NA,28.2369565195652,2.94516986847842
"sv020016",0,2,"triangle",NA,-4.56555851072699,3.75863066410245
"sv020016",0,3,"circular",NA,56.671739143577,2.91908935673193
"sv020016",0,3,"pentagon",NA,63.5205029054642,1.86650140268535
"sv020016",0,3,"square",NA,70.4281521545653,2.54882297556147
"sv020016",0,3,"triangle",NA,77.0839147338179,3.01164583637139
"sv020016",1,1,NA,"friend",2.4073015873015,1.3068701485423
"sv020016",1,1,NA,"mother",-6.01031452358927,2.89150724630033
"sv020016",1,1,NA,"self",8.64658687943256,2.56736389189046
"sv020016",1,1,NA,"stranger",-10.5567698259188,1.33915141383532
"sv020016",1,2,NA,"friend",-43.6606765327696,2.27622879080876
"sv020016",1,2,NA,"mother",-38.5215277777778,3.00306847487143
"sv020016",1,2,NA,"self",3.29312943262414,3.56218968928645
"sv020016",1,2,NA,"stranger",-11.3056818181818,1.99360932246852
"sv020016",1,3,NA,"friend",17.5710313447927,2.13040539793117
"sv020016",1,3,NA,"mother",-29.4640610545791,2.60573312856554
"sv020016",1,3,NA,"self",29.6886216466235,1.59665844130876
"sv020016",1,3,NA,"stranger",9.6290760869565,1.67837674790298
"sv020017",0,1,"circular",NA,44.2887854439716,3.83716048894233
"sv020017",0,1,"pentagon",NA,40.632801420257,3.40835460450422
"sv020017",0,1,"square",NA,8.69383867127658,3.56218968928645
"sv020017",0,1,"triangle",NA,-33.4500000104167,2.98982595718534
"sv020017",0,2,"circular",NA,1.27312674750237,4.01669174164416
"sv020017",0,2,"pentagon",NA,-17.2500000304348,2.71947476787721
"sv020017",0,2,"square",NA,39.1246897038563,3.56023048242002
"sv020017",0,2,"triangle",NA,-7.61249998541666,3.11465852322288
"sv020017",0,3,"circular",NA,23.8858927155874,4.32212614517292
"sv020017",0,3,"pentagon",NA,33.1559667169751,2.73125785674144
"sv020017",0,3,"square",NA,25.6569267418912,3.06942540997595
"sv020017",0,3,"triangle",NA,-8.64637681132251,2.96515895809094
"sv020017",1,1,NA,"friend",-18.7201744465117,2.7461354879425
"sv020017",1,1,NA,"mother",-20.4146031907936,3.7612749373734
"sv020017",1,1,NA,"self",5.54249998652779,3.38446300927627
"sv020017",1,1,NA,"stranger",-16.3290217606522,2.79926885487706
"sv020017",1,2,NA,"friend",-9.01860466744188,2.08635474571755
"sv020017",1,2,NA,"mother",24.8285384076319,3.73974445144363
"sv020017",1,2,NA,"self",29.284302332316,2.85648592325227
"sv020017",1,2,NA,"stranger",80.4315516023872,2.84292634888752
"sv020017",1,3,NA,"friend",32.0927738831002,2.12473523584143
"sv020017",1,3,NA,"mother",4.30945625588652,3.73167130459644
"sv020017",1,3,NA,"self",14.5590821212078,3.64252408681798
"sv020017",1,3,NA,"stranger",40.5239329497967,2.33128451601206
"sv020018",0,1,"circular",NA,2.26395611702128,4.33987407629117
"sv020018",0,1,"pentagon",NA,-62.9193541666667,2.95944972791536
"sv020018",0,1,"square",NA,33.9317996453901,3.41106327203454
"sv020018",0,1,"triangle",NA,33.6846739130435,3.38780652887251
"sv020018",0,2,"circular",NA,4.36606382978721,3.24519288311969
"sv020018",0,2,"pentagon",NA,-53.1427219202899,3.16117236327003
"sv020018",0,2,"square",NA,28.5504166666666,3.26578494047479
"sv020018",0,2,"triangle",NA,17.1848958333333,3.84511188260996
"sv020018",0,3,"circular",NA,36.7198958333333,4.04265573437966
"sv020018",0,3,"pentagon",NA,-2.40131648936176,3.68603407169042
"sv020018",0,3,"square",NA,82.4390536347518,3.68251181106025
"sv020018",0,3,"triangle",NA,12.6909375,3.19813789727629
"sv020018",1,1,NA,"friend",4.10955143540673,1.40776773613702
"sv020018",1,1,NA,"mother",3.06312293144208,2.65461296274589
"sv020018",1,1,NA,"self",54.523105920444,2.8461347639697
"sv020018",1,1,NA,"stranger",8.29228871242208,1.60758270959585
"sv020018",1,2,NA,"friend",-47.0338165374677,2.20668841022779
"sv020018",1,2,NA,"mother",92.609574879227,2.28644319445179
"sv020018",1,2,NA,"self",0.919714582252254,2.30281234516924
"sv020018",1,2,NA,"stranger",-44.0658488612837,2.17433629609455
"sv020018",1,3,NA,"friend",70.291754385965,2.42813009784834
"sv020018",1,3,NA,"mother",13.2247004830919,2.13792588955179
"sv020018",1,3,NA,"self",49.7506641414141,2.25904475686325
"sv020018",1,3,NA,"stranger",-21.8720769230769,1.95915288788046
"sv020019",0,1,"circular",NA,35.8510638297872,4.33110908952369
"sv020019",0,1,"pentagon",NA,-2.97872340425533,3.16559350040646
"sv020019",0,1,"square",NA,47.8280141843971,3.45346092852331
"sv020019",0,1,"triangle",NA,37.3214616096207,3.23507165722836
"sv020019",0,2,"circular",NA,21.7291666666667,3.76849852782363
"sv020019",0,2,"pentagon",NA,-30.2553191489361,3.17546099030697
"sv020019",0,2,"square",NA,18.873670212766,3.56023048242002
"sv020019",0,2,"triangle",NA,24.3405797101449,3.4452445896191
