"subj_idx","series","condition","misNum","shapeEn","shapeNameEn","characterNameEn","mean_rt","med_rt","acc"
"sv020018",1,"match",3,"square",NA,"mother",780.963777777778,743.52,0.866666666666667
"sv020018",1,"match",3,"triangle",NA,"self",761.324222222222,713.925,0.822222222222222
"sv020018",1,"mismatch",1,"circular",NA,"self",705.357127659574,702.045,0.957446808510638
"sv020018",1,"mismatch",1,"pentagon",NA,"stranger",748.096707317073,743.955,0.829268292682927
"sv020018",1,"mismatch",1,"square",NA,"friend",730.305340909091,714.7275,0.613636363636364
"sv020018",1,"mismatch",1,"triangle",NA,"mother",703.642234042553,671.535,0.829787234042553
"sv020018",1,"mismatch",2,"circular",NA,"mother",854.135,856.005,0.91304347826087
"sv020018",1,"mismatch",2,"circular",NA,"self",750.723333333333,789.905,0.80952380952381
"sv020018",1,"mismatch",2,"pentagon",NA,"self",845.767,849.6325,0.95
"sv020018",1,"mismatch",2,"pentagon",NA,"stranger",796.111315789474,790.26,0.894736842105263
"sv020018",1,"mismatch",2,"square",NA,"friend",792.642857142857,722.56,0.761904761904762
"sv020018",1,"mismatch",2,"square",NA,"stranger",828.504130434783,825.91,0.956521739130435
"sv020018",1,"mismatch",2,"triangle",NA,"friend",784.021041666667,768.74,0.916666666666667
"sv020018",1,"mismatch",2,"triangle",NA,"mother",832.556363636364,826.3975,0.909090909090909
"sv020018",1,"mismatch",3,"circular",NA,"friend",876.605333333333,829.49,0.933333333333333
"sv020018",1,"mismatch",3,"circular",NA,"mother",800.667333333333,773.315,0.8
"sv020018",1,"mismatch",3,"circular",NA,"self",788.71875,769.005,1
"sv020018",1,"mismatch",3,"pentagon",NA,"mother",831.255333333333,782.47,0.733333333333333
"sv020018",1,"mismatch",3,"pentagon",NA,"self",813.865,802.445,0.8
"sv020018",1,"mismatch",3,"pentagon",NA,"stranger",793.47,843.665,1
"sv020018",1,"mismatch",3,"square",NA,"friend",818.685,782.765,0.769230769230769
"sv020018",1,"mismatch",3,"square",NA,"self",835.370769230769,763.095,0.923076923076923
"sv020018",1,"mismatch",3,"square",NA,"stranger",793.938461538462,799.31,0.846153846153846
"sv020018",1,"mismatch",3,"triangle",NA,"friend",927.6375,999.9025,1
"sv020018",1,"mismatch",3,"triangle",NA,"mother",753.364375,715.605,1
"sv020018",1,"mismatch",3,"triangle",NA,"stranger",777.668333333333,772.395,0.866666666666667
"sv020019",0,"match",1,"circular","circular",NA,529.851063829787,530,1
"sv020019",0,"match",1,"pentagon","pentagon",NA,611.085106382979,608,0.872340425531915
"sv020019",0,"match",1,"square","square",NA,578.916666666667,558,0.958333333333333
"sv020019",0,"match",1,"triangle","triangle",NA,554.891304347826,550,0.956521739130435
"sv020019",0,"match",2,"circular","circular",NA,527.041666666667,527.5,0.979166666666667
"sv020019",0,"match",2,"pentagon","pentagon",NA,555.531914893617,549,0.808510638297872
"sv020019",0,"match",2,"square","square",NA,536.0625,529.5,0.979166666666667
"sv020019",0,"match",2,"triangle","triangle",NA,535.333333333333,532.5,0.875
"sv020019",0,"match",3,"circular","circular",NA,518.229166666667,514.5,0.958333333333333
"sv020019",0,"match",3,"pentagon","pentagon",NA,568.291666666667,577,0.854166666666667
"sv020019",0,"match",3,"square","square",NA,558.260869565217,555.5,0.956521739130435
"sv020019",0,"match",3,"triangle","triangle",NA,540.479166666667,532.5,0.895833333333333
"sv020019",0,"mismatch",1,"circular","triangle",NA,592.212765957447,574,0.936170212765957
"sv020019",0,"mismatch",1,"pentagon","circular",NA,565.702127659574,560,0.978723404255319
"sv020019",0,"mismatch",1,"square","pentagon",NA,608.106382978723,587,0.978723404255319
"sv020019",0,"mismatch",1,"triangle","square",NA,626.744680851064,608,0.957446808510638
"sv020019",0,"mismatch",2,"circular","square",NA,563.04347826087,557,1
"sv020019",0,"mismatch",2,"circular","triangle",NA,565.826086956522,549,1
"sv020019",0,"mismatch",2,"pentagon","circular",NA,543.708333333333,532.5,1
"sv020019",0,"mismatch",2,"pentagon","triangle",NA,553.521739130435,555,1
"sv020019",0,"mismatch",2,"square","circular",NA,553.833333333333,551.5,0.916666666666667
"sv020019",0,"mismatch",2,"square","pentagon",NA,539.416666666667,540.5,1
"sv020019",0,"mismatch",2,"triangle","pentagon",NA,510.521739130435,515,1
"sv020019",0,"mismatch",2,"triangle","square",NA,547.166666666667,543,0.875
"sv020019",0,"mismatch",3,"circular","pentagon",NA,549.4375,544.5,1
"sv020019",0,"mismatch",3,"circular","square",NA,545.625,531.5,0.6875
"sv020019",0,"mismatch",3,"circular","triangle",NA,577.875,581.5,1
"sv020019",0,"mismatch",3,"pentagon","circular",NA,541.3125,538.5,1
"sv020019",0,"mismatch",3,"pentagon","square",NA,577.3125,549.5,0.75
"sv020019",0,"mismatch",3,"pentagon","triangle",NA,556.75,544.5,1
"sv020019",0,"mismatch",3,"square","circular",NA,585.1875,594,1
"sv020019",0,"mismatch",3,"square","pentagon",NA,560.6875,558,0.9375
"sv020019",0,"mismatch",3,"square","triangle",NA,555.9375,552.5,0.875
"sv020019",0,"mismatch",3,"triangle","circular",NA,525.375,521,1
"sv020019",0,"mismatch",3,"triangle","pentagon",NA,535.2,529,1
"sv020019",0,"mismatch",3,"triangle","square",NA,565.4375,550.5,1
"sv020019",1,"match",1,"circular",NA,"stranger",668.531914893617,665,0.978723404255319
"sv020019",1,"match",1,"pentagon",NA,"friend",701.875,703.5,0.85
"sv020019",1,"match",1,"square",NA,"mother",681.045454545455,676,0.886363636363636
"sv020019",1,"match",1,"triangle",NA,"self",636.760869565217,635.5,0.934782608695652
"sv020019",1,"match",2,"circular",NA,"stranger",584.888888888889,603,0.955555555555556
"sv020019",1,"match",2,"pentagon",NA,"friend",622.266666666667,631,0.888888888888889
"sv020019",1,"match",2,"square",NA,"mother",630.585365853659,641,0.951219512195122
"sv020019",1,"match",2,"triangle",NA,"self",590.116279069767,598,0.930232558139535
"sv020019",1,"match",3,"circular",NA,"stranger",602.568181818182,623,0.931818181818182
"sv020019",1,"match",3,"pentagon",NA,"friend",608.190476190476,622,0.880952380952381
"sv020019",1,"match",3,"square",NA,"mother",629.238095238095,642,0.833333333333333
"sv020019",1,"match",3,"triangle",NA,"self",596.272727272727,602,1
"sv020019",1,"mismatch",1,"circular",NA,"self",675.931818181818,684.5,0.931818181818182
"sv020019",1,"mismatch",1,"pentagon",NA,"stranger",719.641025641026,703,0.871794871794872
"sv020019",1,"mismatch",1,"square",NA,"friend",736.975,724,0.775
"sv020019",1,"mismatch",1,"triangle",NA,"mother",640.234042553191,632,0.978723404255319
"sv020019",1,"mismatch",2,"circular",NA,"mother",632.95652173913,614,0.956521739130435
"sv020019",1,"mismatch",2,"circular",NA,"self",630.666666666667,634,0.904761904761905
"sv020019",1,"mismatch",2,"pentagon",NA,"self",606.5,604.5,0.875
"sv020019",1,"mismatch",2,"pentagon",NA,"stranger",632.47619047619,627,1
"sv020019",1,"mismatch",2,"square",NA,"friend",642.5,637.5,0.6
"sv020019",1,"mismatch",2,"square",NA,"stranger",666.619047619048,671,1
"sv020019",1,"mismatch",2,"triangle",NA,"friend",635.909090909091,652,1
"sv020019",1,"mismatch",2,"triangle",NA,"mother",608.208333333333,605.5,1
"sv020019",1,"mismatch",3,"circular",NA,"friend",678,687,0.923076923076923
"sv020019",1,"mismatch",3,"circular",NA,"mother",649.461538461538,672,1
"sv020019",1,"mismatch",3,"circular",NA,"self",654.428571428571,669.5,0.785714285714286
"sv020019",1,"mismatch",3,"pentagon",NA,"mother",663.357142857143,680,0.928571428571429
"sv020019",1,"mismatch",3,"pentagon",NA,"self",585.5,573.5,0.9375
"sv020019",1,"mismatch",3,"pentagon",NA,"stranger",670.428571428571,652.5,0.928571428571429
"sv020019",1,"mismatch",3,"square",NA,"friend",665.833333333333,682.5,0.833333333333333
"sv020019",1,"mismatch",3,"square",NA,"self",628.8,617,0.933333333333333
"sv020019",1,"mismatch",3,"square",NA,"stranger",638.533333333333,607,1
"sv020019",1,"mismatch",3,"triangle",NA,"friend",624.125,623,1
"sv020019",1,"mismatch",3,"triangle",NA,"mother",615.4375,590,1
"sv020019",1,"mismatch",3,"triangle",NA,"stranger",616.4,633,1
"sv020020",0,"match",1,"circular","circular",NA,662.885638297872,648.92,0.978723404255319
"sv020020",0,"match",1,"pentagon","pentagon",NA,721.841063829787,732.59,0.851063829787234
"sv020020",0,"match",1,"square","square",NA,687.037765957447,672.385,0.978723404255319
"sv020020",0,"match",1,"triangle","triangle",NA,652.509270833333,646.5475,0.979166666666667
"sv020020",0,"match",2,"circular","circular",NA,609.9175,584.6475,1
"sv020020",0,"match",2,"pentagon","pentagon",NA,672.081976744186,686.13,0.883720930232558
"sv020020",0,"match",2,"square","square",NA,645.342553191489,623.81,0.978723404255319
"sv020020",0,"match",2,"triangle","triangle",NA,610.238617021277,597.075,1
"sv020020",0,"match",3,"circular","circular",NA,631.865425531915,632.73,1
"sv020020",0,"match",3,"pentagon","pentagon",NA,704.444565217391,702.6175,0.869565217391304
"sv020020",0,"match",3,"square","square",NA,656.214375,653.2675,0.958333333333333
"sv020020",0,"match",3,"triangle","triangle",NA,633.4115625,634.93,0.958333333333333
"sv020020",0,"mismatch",1,"circular","triangle",NA,695.514347826087,683.905,0.978260869565217
"sv020020",0,"mismatch",1,"pentagon","circular",NA,708.764574468085,698.565,1
"sv020020",0,"mismatch",1,"square","pentagon",NA,736.038409090909,746.325,0.909090909090909
"sv020020",0,"mismatch",1,"triangle","square",NA,710.136704545455,703.525,1
"sv020020",0,"mismatch",2,"circular","square",NA,678.019761904762,670.1,0.904761904761905
"sv020020",0,"mismatch",2,"circular","triangle",NA,676.479772727273,683.31,1
"sv020020",0,"mismatch",2,"pentagon","circular",NA,669.291304347826,645.64,1
"sv020020",0,"mismatch",2,"pentagon","triangle",NA,654.812608695652,646.87,1
"sv020020",0,"mismatch",2,"square","circular",NA,679.861956521739,683.2,1
"sv020020",0,"mismatch",2,"square","pentagon",NA,688.835869565217,684.89,0.956521739130435
"sv020020",0,"mismatch",2,"triangle","pentagon",NA,644.705208333333,636.8,1
"sv020020",0,"mismatch",2,"triangle","square",NA,644.563958333333,646.5625,0.958333333333333
"sv020020",0,"mismatch",3,"circular","pentagon",NA,663.904666666667,685.83,1
"sv020020",0,"mismatch",3,"circular","square",NA,699.72375,658.4025,0.9375
"sv020020",0,"mismatch",3,"circular","triangle",NA,678.5165625,646.96,1
"sv020020",0,"mismatch",3,"pentagon","circular",NA,637.9596875,641.16,0.9375
"sv020020",0,"mismatch",3,"pentagon","square",NA,732.914285714286,733.91,0.642857142857143
"sv020020",0,"mismatch",3,"pentagon","triangle",NA,685.4434375,696.355,1
"sv020020",0,"mismatch",3,"square","circular",NA,667.325,664.8575,1
"sv020020",0,"mismatch",3,"square","pentagon",NA,715.548,723.525,0.8
"sv020020",0,"mismatch",3,"square","triangle",NA,680.969375,678.5425,0.9375
"sv020020",0,"mismatch",3,"triangle","circular",NA,669.0521875,660.205,1
"sv020020",0,"mismatch",3,"triangle","pentagon",NA,696.2940625,672.305,1
"sv020020",0,"mismatch",3,"triangle","square",NA,654.9775,660.525,1
"sv020020",1,"match",1,"circular",NA,"stranger",666.169574468085,648.145,0.914893617021277
"sv020020",1,"match",1,"pentagon",NA,"friend",658.522978723404,647.765,0.957446808510638
"sv020020",1,"match",1,"square",NA,"mother",697.462555555556,708.76,0.866666666666667
"sv020020",1,"match",1,"triangle",NA,"self",650.99829787234,621.97,0.872340425531915
"sv020020",1,"match",2,"circular",NA,"stranger",681.947127659574,672.94,0.936170212765957
"sv020020",1,"match",2,"pentagon",NA,"friend",664.684042553191,660.865,0.978723404255319
"sv020020",1,"match",2,"square",NA,"mother",652.54,636.525,0.979166666666667
"sv020020",1,"match",2,"triangle",NA,"self",600.814479166667,591.18,0.958333333333333
"sv020020",1,"match",3,"circular",NA,"stranger",656.806458333333,635.9625,0.875
"sv020020",1,"match",3,"pentagon",NA,"friend",650.41488372093,634.875,0.930232558139535
"sv020020",1,"match",3,"square",NA,"mother",638.012,609.945,0.977777777777778
"sv020020",1,"match",3,"triangle",NA,"self",613.721630434783,609.535,0.978260869565217
"sv020020",1,"mismatch",1,"circular",NA,"self",675.391136363636,659.58,0.931818181818182
"sv020020",1,"mismatch",1,"pentagon",NA,"stranger",680.216555555556,684.165,0.977777777777778
"sv020020",1,"mismatch",1,"square",NA,"friend",704.211590909091,696.545,0.954545454545455
"sv020020",1,"mismatch",1,"triangle",NA,"mother",650.507826086956,622.265,0.956521739130435
"sv020020",1,"mismatch",2,"circular",NA,"mother",650.510416666667,653.515,0.958333333333333
"sv020020",1,"mismatch",2,"circular",NA,"self",682.027608695652,660.875,1
"sv020020",1,"mismatch",2,"pentagon",NA,"self",657.695909090909,660.435,1
"sv020020",1,"mismatch",2,"pentagon",NA,"stranger",676.220869565217,673.69,0.956521739130435
"sv020020",1,"mismatch",2,"square",NA,"friend",725.692826086957,722.8,0.869565217391304
"sv020020",1,"mismatch",2,"square",NA,"stranger",671.99125,678.665,1
"sv020020",1,"mismatch",2,"triangle",NA,"friend",640.2725,615.56,1
"sv020020",1,"mismatch",2,"triangle",NA,"mother",633.89,629.205,1
"sv020020",1,"mismatch",3,"circular",NA,"friend",700.5953125,660.1725,0.9375
"sv020020",1,"mismatch",3,"circular",NA,"mother",684.659375,660.4425,0.875
"sv020020",1,"mismatch",3,"circular",NA,"self",637.5896875,635.3725,0.9375
"sv020020",1,"mismatch",3,"pentagon",NA,"mother",675.463571428571,678.0075,0.857142857142857
"sv020020",1,"mismatch",3,"pentagon",NA,"self",647.159285714286,627.815,1
"sv020020",1,"mismatch",3,"pentagon",NA,"stranger",676.170384615385,672.875,1
"sv020020",1,"mismatch",3,"square",NA,"friend",666.456,660.5,0.466666666666667
"sv020020",1,"mismatch",3,"square",NA,"self",649.738125,659.65,0.9375
"sv020020",1,"mismatch",3,"square",NA,"stranger",690.745,649.54,0.933333333333333
"sv020020",1,"mismatch",3,"triangle",NA,"friend",633.135666666667,598.05,1
"sv020020",1,"mismatch",3,"triangle",NA,"mother",645.3525,616.6725,0.9375
"sv020020",1,"mismatch",3,"triangle",NA,"stranger",626.453928571429,597.09,0.857142857142857
"sv020021",0,"match",1,"circular","circular",NA,608.647916666667,600.65,0.958333333333333
"sv020021",0,"match",1,"pentagon","pentagon",NA,704.483333333333,704.4,0.875
"sv020021",0,"match",1,"square","square",NA,615.716666666667,612.95,0.9375
"sv020021",0,"match",1,"triangle","triangle",NA,638.834042553191,636.6,0.851063829787234
"sv020021",0,"match",2,"circular","circular",NA,713.8,689.6,0.914893617021277
"sv020021",0,"match",2,"pentagon","pentagon",NA,829.057446808511,788.1,0.829787234042553
"sv020021",0,"match",2,"square","square",NA,723.9,704.8,0.936170212765957
"sv020021",0,"match",2,"triangle","triangle",NA,762.393181818182,736.3,0.909090909090909
"sv020021",0,"match",3,"circular","circular",NA,683.566666666667,643.3,0.979166666666667
"sv020021",0,"match",3,"pentagon","pentagon",NA,787.921276595745,736.3,0.936170212765957
"sv020021",0,"match",3,"square","square",NA,680.610416666667,699.3,0.979166666666667
"sv020021",0,"match",3,"triangle","triangle",NA,716.24,690.4,0.933333333333333
"sv020021",0,"mismatch",1,"circular","triangle",NA,677.236956521739,643.65,0.956521739130435
"sv020021",0,"mismatch",1,"pentagon","circular",NA,745.889361702128,712.2,1
"sv020021",0,"mismatch",1,"square","pentagon",NA,746.751111111111,735.8,0.844444444444444
"sv020021",0,"mismatch",1,"triangle","square",NA,665.034042553192,662.8,0.851063829787234
"sv020021",0,"mismatch",2,"circular","square",NA,902.85,813.9,0.863636363636364
"sv020021",0,"mismatch",2,"circular","triangle",NA,841.726086956522,862.6,0.869565217391304
"sv020021",0,"mismatch",2,"pentagon","circular",NA,866.49,814.8,1
"sv020021",0,"mismatch",2,"pentagon","triangle",NA,837.354545454545,803.75,1
"sv020021",0,"mismatch",2,"square","circular",NA,755.422727272727,747.15,0.727272727272727
"sv020021",0,"mismatch",2,"square","pentagon",NA,771.525,758.65,0.8
"sv020021",0,"mismatch",2,"triangle","pentagon",NA,845.490909090909,791.75,0.909090909090909
"sv020021",0,"mismatch",2,"triangle","square",NA,839.168181818182,783.9,0.772727272727273
"sv020021",0,"mismatch",3,"circular","pentagon",NA,739.326666666667,733.6,0.933333333333333
"sv020021",0,"mismatch",3,"circular","square",NA,789.79375,792.75,1
"sv020021",0,"mismatch",3,"circular","triangle",NA,741.9125,706.55,0.9375
"sv020021",0,"mismatch",3,"pentagon","circular",NA,842.775,796.6,0.875
"sv020021",0,"mismatch",3,"pentagon","square",NA,892.75625,909.85,0.6875
"sv020021",0,"mismatch",3,"pentagon","triangle",NA,778.535714285714,749.1,0.928571428571429
"sv020021",0,"mismatch",3,"square","circular",NA,748.74,730.9,0.8
"sv020021",0,"mismatch",3,"square","pentagon",NA,779.10625,794.65,0.75
"sv020021",0,"mismatch",3,"square","triangle",NA,663.94,686.4,0.8
"sv020021",0,"mismatch",3,"triangle","circular",NA,706.96875,653.8,1
"sv020021",0,"mismatch",3,"triangle","pentagon",NA,701.68,693.6,0.8
"sv020021",0,"mismatch",3,"triangle","square",NA,742.9375,712.2,0.875
"sv020021",1,"match",1,"circular",NA,"stranger",779.376086956522,752.6,0.826086956521739
"sv020021",1,"match",1,"pentagon",NA,"friend",789.907142857143,750.3,0.833333333333333
"sv020021",1,"match",1,"square",NA,"mother",686.069565217391,677,0.956521739130435
"sv020021",1,"match",1,"triangle",NA,"self",696.723404255319,656.3,0.914893617021277
"sv020021",1,"match",2,"circular",NA,"stranger",882.697727272727,855.25,0.795454545454545
"sv020021",1,"match",2,"pentagon",NA,"friend",826.831111111111,744.8,0.977777777777778
"sv020021",1,"match",2,"square",NA,"mother",716.722222222222,684.9,0.844444444444444
"sv020021",1,"match",2,"triangle",NA,"self",713.66170212766,668.3,1
"sv020021",1,"match",3,"circular",NA,"stranger",831.156818181818,783.8,0.909090909090909
"sv020021",1,"match",3,"pentagon",NA,"friend",802.461538461538,785.9,0.923076923076923
"sv020021",1,"match",3,"square",NA,"mother",667.489130434783,637.9,0.978260869565217
"sv020021",1,"match",3,"triangle",NA,"self",720.591489361702,691.7,0.893617021276596
"sv020021",1,"mismatch",1,"circular",NA,"self",733.311363636364,709.95,0.954545454545455
"sv020021",1,"mismatch",1,"pentagon",NA,"stranger",838.055555555556,812.35,0.805555555555556
"sv020021",1,"mismatch",1,"square",NA,"friend",773.8025,742,0.85
"sv020021",1,"mismatch",1,"triangle",NA,"mother",747.493333333333,720.2,0.933333333333333
"sv020021",1,"mismatch",2,"circular",NA,"mother",780.952173913043,778.5,0.739130434782609
"sv020021",1,"mismatch",2,"circular",NA,"self",861.116666666667,860.85,0.916666666666667
"sv020021",1,"mismatch",2,"pentagon",NA,"self",831.986363636364,769.15,0.909090909090909
"sv020021",1,"mismatch",2,"pentagon",NA,"stranger",877.204761904762,795.6,0.619047619047619
"sv020021",1,"mismatch",2,"square",NA,"friend",846.395,784,0.7
"sv020021",1,"mismatch",2,"square",NA,"stranger",997.721739130435,998.6,0.869565217391304
"sv020021",1,"mismatch",2,"triangle",NA,"friend",854.768181818182,809.55,0.818181818181818
"sv020021",1,"mismatch",2,"triangle",NA,"mother",757.929166666667,712.75,0.791666666666667
"sv020021",1,"mismatch",3,"circular",NA,"friend",840.116666666667,816.05,0.75
"sv020021",1,"mismatch",3,"circular",NA,"mother",735.630769230769,691.7,1
"sv020021",1,"mismatch",3,"circular",NA,"self",813.764285714286,766.45,1
"sv020021",1,"mismatch",3,"pentagon",NA,"mother",762.535714285714,745.2,0.928571428571429
"sv020021",1,"mismatch",3,"pentagon",NA,"self",695.846666666667,694,1
"sv020021",1,"mismatch",3,"pentagon",NA,"stranger",1003.91428571429,991.6,0.857142857142857
"sv020021",1,"mismatch",3,"square",NA,"friend",864.50625,864.5,0.75
"sv020021",1,"mismatch",3,"square",NA,"self",701.873333333333,647.9,0.866666666666667
"sv020021",1,"mismatch",3,"square",NA,"stranger",900.591666666667,921.5,0.75
"sv020021",1,"mismatch",3,"triangle",NA,"friend",867.315384615385,911.5,1
"sv020021",1,"mismatch",3,"triangle",NA,"mother",774.846666666667,732.7,0.866666666666667
"sv020021",1,"mismatch",3,"triangle",NA,"stranger",814.6,801.4,0.928571428571429
"sv020022",0,"match",1,"circular","circular",NA,639.893617021277,632,1
"sv020022",0,"match",1,"pentagon","pentagon",NA,712.191489361702,707,0.914893617021277
"sv020022",0,"match",1,"square","square",NA,625.729166666667,598.5,0.979166666666667
"sv020022",0,"match",1,"triangle","triangle",NA,636.577777777778,635,1
"sv020022",0,"match",2,"circular","circular",NA,621.872340425532,600,0.978723404255319
"sv020022",0,"match",2,"pentagon","pentagon",NA,698.553191489362,681,0.914893617021277
"sv020022",0,"match",2,"square","square",NA,623.166666666667,608,0.979166666666667
"sv020022",0,"match",2,"triangle","triangle",NA,616.6875,608,1
"sv020022",0,"match",3,"circular","circular",NA,678.891304347826,629.5,1
"sv020022",0,"match",3,"pentagon","pentagon",NA,762.06976744186,749,0.976744186046512
"sv020022",0,"match",3,"square","square",NA,710.75,688.5,1
"sv020022",0,"match",3,"triangle","triangle",NA,661.659574468085,658,0.957446808510638
"sv020022",0,"mismatch",1,"circular","triangle",NA,715.333333333333,702,1
"sv020022",0,"mismatch",1,"pentagon","circular",NA,696.234042553191,685,1
"sv020022",0,"mismatch",1,"square","pentagon",NA,754.897435897436,748,0.794871794871795
"sv020022",0,"mismatch",1,"triangle","square",NA,718.782608695652,715.5,0.956521739130435
"sv020022",0,"mismatch",2,"circular","square",NA,764.347826086957,766,0.91304347826087
"sv020022",0,"mismatch",2,"circular","triangle",NA,698.695652173913,708,1
"sv020022",0,"mismatch",2,"pentagon","circular",NA,703.75,708,1
"sv020022",0,"mismatch",2,"pentagon","triangle",NA,749.541666666667,757,0.958333333333333
"sv020022",0,"mismatch",2,"square","circular",NA,710.5,696,0.954545454545455
"sv020022",0,"mismatch",2,"square","pentagon",NA,756.913043478261,753,0.782608695652174
"sv020022",0,"mismatch",2,"triangle","pentagon",NA,720.333333333333,696.5,1
"sv020022",0,"mismatch",2,"triangle","square",NA,701.291666666667,698.5,1
"sv020022",0,"mismatch",3,"circular","pentagon",NA,830.933333333333,827,0.933333333333333
"sv020022",0,"mismatch",3,"circular","square",NA,832.846153846154,838,0.923076923076923
"sv020022",0,"mismatch",3,"circular","triangle",NA,786.066666666667,731,1
"sv020022",0,"mismatch",3,"pentagon","circular",NA,776.5625,739,1
"sv020022",0,"mismatch",3,"pentagon","square",NA,826,848,0.666666666666667
"sv020022",0,"mismatch",3,"pentagon","triangle",NA,890.545454545455,864,1
"sv020022",0,"mismatch",3,"square","circular",NA,762.785714285714,770.5,0.857142857142857
"sv020022",0,"mismatch",3,"square","pentagon",NA,819,868,0.846153846153846
"sv020022",0,"mismatch",3,"square","triangle",NA,764.6875,752,1
"sv020022",0,"mismatch",3,"triangle","circular",NA,741.666666666667,724,0.933333333333333
"sv020022",0,"mismatch",3,"triangle","pentagon",NA,848.5,803,0.916666666666667
"sv020022",0,"mismatch",3,"triangle","square",NA,841.071428571429,843.5,0.928571428571429
"sv020022",1,"match",1,"circular",NA,"stranger",764.155555555556,770,0.933333333333333
"sv020022",1,"match",1,"pentagon",NA,"friend",695.020833333333,701,0.958333333333333
"sv020022",1,"match",1,"square",NA,"mother",702.466666666667,700,0.977777777777778
"sv020022",1,"match",1,"triangle",NA,"self",679.8125,648,0.979166666666667
"sv020022",1,"match",2,"circular",NA,"stranger",773.681818181818,748.5,0.840909090909091
"sv020022",1,"match",2,"pentagon",NA,"friend",739.422222222222,722,1
"sv020022",1,"match",2,"square",NA,"mother",714.065217391304,699,0.934782608695652
"sv020022",1,"match",2,"triangle",NA,"self",694.755555555556,679,0.977777777777778
"sv020022",1,"match",3,"circular",NA,"stranger",721.765957446809,718,0.872340425531915
"sv020022",1,"match",3,"pentagon",NA,"friend",700.979166666667,700.5,0.958333333333333
"sv020022",1,"match",3,"square",NA,"mother",702.75,674.5,0.958333333333333
"sv020022",1,"match",3,"triangle",NA,"self",612.458333333333,604,1
"sv020022",1,"mismatch",1,"circular",NA,"self",733.066666666667,717,1
"sv020022",1,"mismatch",1,"pentagon",NA,"stranger",774.068181818182,770.5,0.977272727272727
"sv020022",1,"mismatch",1,"square",NA,"friend",736.636363636364,734,1
"sv020022",1,"mismatch",1,"triangle",NA,"mother",766.595744680851,753,1
"sv020022",1,"mismatch",2,"circular",NA,"mother",820.7,822,0.9
"sv020022",1,"mismatch",2,"circular",NA,"self",726.875,728.5,0.958333333333333
"sv020022",1,"mismatch",2,"pentagon",NA,"self",726.875,709,1
"sv020022",1,"mismatch",2,"pentagon",NA,"stranger",780.428571428571,757,1
"sv020022",1,"mismatch",2,"square",NA,"friend",772.75,763.5,0.95
"sv020022",1,"mismatch",2,"square",NA,"stranger",750.222222222222,740,0.944444444444444
"sv020022",1,"mismatch",2,"triangle",NA,"friend",790.52380952381,792,1
"sv020022",1,"mismatch",2,"triangle",NA,"mother",758,744,1
"sv020022",1,"mismatch",3,"circular",NA,"friend",748.25,757.5,0.9375
"sv020022",1,"mismatch",3,"circular",NA,"mother",710.125,676,0.75
"sv020022",1,"mismatch",3,"circular",NA,"self",735.75,739,0.875
"sv020022",1,"mismatch",3,"pentagon",NA,"mother",803.75,797.5,0.8125
"sv020022",1,"mismatch",3,"pentagon",NA,"self",753,747.5,1
"sv020022",1,"mismatch",3,"pentagon",NA,"stranger",854.5625,850.5,0.9375
"sv020022",1,"mismatch",3,"square",NA,"friend",775.5625,765.5,0.9375
"sv020022",1,"mismatch",3,"square",NA,"self",732.375,733,1
"sv020022",1,"mismatch",3,"square",NA,"stranger",778.533333333333,756,1
"sv020022",1,"mismatch",3,"triangle",NA,"friend",748.625,751.5,1
"sv020022",1,"mismatch",3,"triangle",NA,"mother",724.0625,708,0.875
"sv020022",1,"mismatch",3,"triangle",NA,"stranger",751.8125,721,1
"sv020023",0,"match",1,"circular","circular",NA,615.021739130435,604,0.978260869565217
"sv020023",0,"match",1,"pentagon","pentagon",NA,647.5625,634.5,0.916666666666667
"sv020023",0,"match",1,"square","square",NA,621.041666666667,606,1
"sv020023",0,"match",1,"triangle","triangle",NA,604.04347826087,583.5,0.91304347826087
"sv020023",0,"match",2,"circular","circular",NA,598.212765957447,595,0.978723404255319
"sv020023",0,"match",2,"pentagon","pentagon",NA,652.297872340426,644,0.851063829787234
"sv020023",0,"match",2,"square","square",NA,605.510638297872,592,0.957446808510638
"sv020023",0,"match",2,"triangle","triangle",NA,612.042553191489,595,0.893617021276596
"sv020023",0,"match",3,"circular","circular",NA,616.354166666667,613.5,1
"sv020023",0,"match",3,"pentagon","pentagon",NA,670.729166666667,656.5,0.958333333333333
"sv020023",0,"match",3,"square","square",NA,620.723404255319,621,0.978723404255319
"sv020023",0,"match",3,"triangle","triangle",NA,618.166666666667,610,0.958333333333333
"sv020023",0,"mismatch",1,"circular","triangle",NA,671.936170212766,657,0.978723404255319
"sv020023",0,"mismatch",1,"pentagon","circular",NA,651.086956521739,633.5,0.978260869565217
"sv020023",0,"mismatch",1,"square","pentagon",NA,673.659574468085,658,0.957446808510638
"sv020023",0,"mismatch",1,"triangle","square",NA,700.888888888889,705,0.933333333333333
"sv020023",0,"mismatch",2,"circular","square",NA,695.739130434783,654,0.869565217391304
"sv020023",0,"mismatch",2,"circular","triangle",NA,678.130434782609,642,1
"sv020023",0,"mismatch",2,"pentagon","circular",NA,639.583333333333,610.5,1
"sv020023",0,"mismatch",2,"pentagon","triangle",NA,662.636363636364,648.5,1
"sv020023",0,"mismatch",2,"square","circular",NA,671.458333333333,662.5,0.958333333333333
