"subj_idx","series","condition","misNum","shapeEn","shapeNameEn","characterNameEn","rt","acc","med_rt"
"sv020018",1,"mismatch",2,"pentagon",NA,"stranger",898.9375,0.916666666666667,808.49
"sv020018",1,"mismatch",2,"square",NA,"friend",867.219375,0.791666666666667,778.665
"sv020018",1,"mismatch",2,"square",NA,"stranger",844.882291666667,0.958333333333333,842.7575
"sv020018",1,"mismatch",2,"triangle",NA,"friend",784.021041666667,0.916666666666667,768.74
"sv020018",1,"mismatch",2,"triangle",NA,"mother",863.786458333333,0.916666666666667,847.31
"sv020018",1,"mismatch",3,"circular",NA,"friend",917.030625,0.9375,842.42
"sv020018",1,"mismatch",3,"circular",NA,"mother",835.400625,0.8125,789.9075
"sv020018",1,"mismatch",3,"circular",NA,"self",788.71875,1,769.005
"sv020018",1,"mismatch",3,"pentagon",NA,"mother",855.4075,0.6875,794.165
"sv020018",1,"mismatch",3,"pentagon",NA,"self",839.4503125,0.8125,813.7775
"sv020018",1,"mismatch",3,"pentagon",NA,"stranger",968.608125,1,887.56
"sv020018",1,"mismatch",3,"square",NA,"friend",905.1840625,0.6875,801.87
"sv020018",1,"mismatch",3,"square",NA,"self",924.694375,0.9375,872.83
"sv020018",1,"mismatch",3,"square",NA,"stranger",906.4434375,0.875,834.83
"sv020018",1,"mismatch",3,"triangle",NA,"friend",979.5465625,0.875,1046.755
"sv020018",1,"mismatch",3,"triangle",NA,"mother",753.364375,1,715.605
"sv020018",1,"mismatch",3,"triangle",NA,"stranger",814.1159375,0.875,781.16
"sv020019",0,"match",1,"circular","circular",NA,526.625,1,528.5
"sv020019",0,"match",1,"pentagon","pentagon",NA,611.085106382979,0.854166666666667,608
"sv020019",0,"match",1,"square","square",NA,578.916666666667,0.958333333333333,558
"sv020019",0,"match",1,"triangle","triangle",NA,557.520833333333,0.958333333333333,550
"sv020019",0,"match",2,"circular","circular",NA,527.041666666667,0.979166666666667,527.5
"sv020019",0,"match",2,"pentagon","pentagon",NA,561.0625,0.8125,551.5
"sv020019",0,"match",2,"square","square",NA,536.0625,0.979166666666667,529.5
"sv020019",0,"match",2,"triangle","triangle",NA,535.333333333333,0.875,532.5
"sv020019",0,"match",3,"circular","circular",NA,518.229166666667,0.958333333333333,514.5
"sv020019",0,"match",3,"pentagon","pentagon",NA,568.291666666667,0.854166666666667,577
"sv020019",0,"match",3,"square","square",NA,568.520833333333,0.958333333333333,556.5
"sv020019",0,"match",3,"triangle","triangle",NA,540.479166666667,0.895833333333333,532.5
"sv020019",0,"mismatch",1,"circular","triangle",NA,599.083333333333,0.9375,580
"sv020019",0,"mismatch",1,"pentagon","circular",NA,573.666666666667,0.979166666666667,561
"sv020019",0,"mismatch",1,"square","pentagon",NA,608.106382978723,0.958333333333333,587
"sv020019",0,"mismatch",1,"triangle","square",NA,617.270833333333,0.958333333333333,604.5
"sv020019",0,"mismatch",2,"circular","square",NA,575.333333333333,1,560.5
"sv020019",0,"mismatch",2,"circular","triangle",NA,565.826086956522,0.958333333333333,549
"sv020019",0,"mismatch",2,"pentagon","circular",NA,543.708333333333,1,532.5
"sv020019",0,"mismatch",2,"pentagon","triangle",NA,545.166666666667,0.958333333333333,552.5
"sv020019",0,"mismatch",2,"square","circular",NA,553.833333333333,0.916666666666667,551.5
"sv020019",0,"mismatch",2,"square","pentagon",NA,539.416666666667,1,540.5
"sv020019",0,"mismatch",2,"triangle","pentagon",NA,500.583333333333,1,514
"sv020019",0,"mismatch",2,"triangle","square",NA,547.166666666667,0.875,543
"sv020019",0,"mismatch",3,"circular","pentagon",NA,549.4375,1,544.5
"sv020019",0,"mismatch",3,"circular","square",NA,545.625,0.6875,531.5
"sv020019",0,"mismatch",3,"circular","triangle",NA,577.875,1,581.5
"sv020019",0,"mismatch",3,"pentagon","circular",NA,541.3125,1,538.5
"sv020019",0,"mismatch",3,"pentagon","square",NA,577.3125,0.75,549.5
"sv020019",0,"mismatch",3,"pentagon","triangle",NA,556.75,1,544.5
"sv020019",0,"mismatch",3,"square","circular",NA,585.1875,1,594
"sv020019",0,"mismatch",3,"square","pentagon",NA,560.6875,0.9375,558
"sv020019",0,"mismatch",3,"square","triangle",NA,555.9375,0.875,552.5
"sv020019",0,"mismatch",3,"triangle","circular",NA,525.375,1,521
"sv020019",0,"mismatch",3,"triangle","pentagon",NA,522.9375,1,523
"sv020019",0,"mismatch",3,"triangle","square",NA,565.4375,1,550.5
"sv020019",1,"match",1,"circular",NA,"stranger",674.125,0.979166666666667,667.5
"sv020019",1,"match",1,"pentagon",NA,"friend",746.108695652174,0.8125,709
"sv020019",1,"match",1,"square",NA,"mother",697.702127659574,0.875,678
"sv020019",1,"match",1,"triangle",NA,"self",651.770833333333,0.9375,645
"sv020019",1,"match",2,"circular",NA,"stranger",589.413043478261,0.916666666666667,605
"sv020019",1,"match",2,"pentagon",NA,"friend",639.916666666667,0.875,634
"sv020019",1,"match",2,"square",NA,"mother",643.891304347826,0.895833333333333,650
"sv020019",1,"match",2,"triangle",NA,"self",614.042553191489,0.916666666666667,602
"sv020019",1,"match",3,"circular",NA,"stranger",611.804347826087,0.895833333333333,626
"sv020019",1,"match",3,"pentagon",NA,"friend",634.553191489362,0.854166666666667,643
"sv020019",1,"match",3,"square",NA,"mother",658.708333333333,0.833333333333333,652
"sv020019",1,"match",3,"triangle",NA,"self",595.608695652174,0.958333333333333,602
"sv020019",1,"mismatch",1,"circular",NA,"self",692.914893617021,0.916666666666667,694
"sv020019",1,"mismatch",1,"pentagon",NA,"stranger",774.708333333333,0.875,736
"sv020019",1,"mismatch",1,"square",NA,"friend",780.531914893617,0.75,744
"sv020019",1,"mismatch",1,"triangle",NA,"mother",640.234042553191,0.958333333333333,632
"sv020019",1,"mismatch",2,"circular",NA,"mother",644.208333333333,0.958333333333333,628
"sv020019",1,"mismatch",2,"circular",NA,"self",654.083333333333,0.916666666666667,651.5
"sv020019",1,"mismatch",2,"pentagon",NA,"self",606.5,0.875,604.5
"sv020019",1,"mismatch",2,"pentagon",NA,"stranger",669.083333333333,1,635.5
"sv020019",1,"mismatch",2,"square",NA,"friend",693.041666666667,0.625,653
"sv020019",1,"mismatch",2,"square",NA,"stranger",693.333333333333,1,706.5
"sv020019",1,"mismatch",2,"triangle",NA,"friend",646.565217391304,0.958333333333333,652
"sv020019",1,"mismatch",2,"triangle",NA,"mother",608.208333333333,1,605.5
"sv020019",1,"mismatch",3,"circular",NA,"friend",734.6875,0.9375,711
"sv020019",1,"mismatch",3,"circular",NA,"mother",682.625,1,685.5
"sv020019",1,"mismatch",3,"circular",NA,"self",666.266666666667,0.75,670
"sv020019",1,"mismatch",3,"pentagon",NA,"mother",685,0.9375,697
"sv020019",1,"mismatch",3,"pentagon",NA,"self",585.5,0.9375,573.5
"sv020019",1,"mismatch",3,"pentagon",NA,"stranger",691.25,0.875,659.5
"sv020019",1,"mismatch",3,"square",NA,"friend",711.0625,0.8125,693
"sv020019",1,"mismatch",3,"square",NA,"self",628.8,0.875,617
"sv020019",1,"mismatch",3,"square",NA,"stranger",654.5,1,627
"sv020019",1,"mismatch",3,"triangle",NA,"friend",624.125,1,623
"sv020019",1,"mismatch",3,"triangle",NA,"mother",615.4375,1,590
"sv020019",1,"mismatch",3,"triangle",NA,"stranger",630,1,641.5
"sv020020",0,"match",1,"circular","circular",NA,671.418958333333,0.979166666666667,653.745
"sv020020",0,"match",1,"pentagon","pentagon",NA,742.359791666667,0.854166666666667,732.7
"sv020020",0,"match",1,"square","square",NA,693.7646875,0.979166666666667,672.6175
"sv020020",0,"match",1,"triangle","triangle",NA,652.509270833333,0.979166666666667,646.5475
"sv020020",0,"match",2,"circular","circular",NA,632.015833333333,1,591.1475
"sv020020",0,"match",2,"pentagon","pentagon",NA,724.678541666667,0.875,696.2925
"sv020020",0,"match",2,"square","square",NA,651.295,0.979166666666667,629.1675
"sv020020",0,"match",2,"triangle","triangle",NA,618.816979166667,1,597.535
"sv020020",0,"match",3,"circular","circular",NA,638.435729166667,1,633.005
"sv020020",0,"match",3,"pentagon","pentagon",NA,720.247708333333,0.854166666666667,708.91
"sv020020",0,"match",3,"square","square",NA,656.214375,0.958333333333333,653.2675
"sv020020",0,"match",3,"triangle","triangle",NA,633.4115625,0.958333333333333,634.93
"sv020020",0,"mismatch",1,"circular","triangle",NA,712.29,0.979166666666667,685.5725
"sv020020",0,"mismatch",1,"pentagon","circular",NA,717.625104166667,1,704.53
"sv020020",0,"mismatch",1,"square","pentagon",NA,753.581666666667,0.875,752.68
"sv020020",0,"mismatch",1,"triangle","square",NA,758.549270833333,0.979166666666667,710.535
"sv020020",0,"mismatch",2,"circular","square",NA,730.369166666667,0.916666666666667,691.215
"sv020020",0,"mismatch",2,"circular","triangle",NA,724.096041666667,1,684.775
"sv020020",0,"mismatch",2,"pentagon","circular",NA,683.949791666667,1,646.31
"sv020020",0,"mismatch",2,"pentagon","triangle",NA,675.827708333333,1,652.5475
"sv020020",0,"mismatch",2,"square","circular",NA,693.585208333333,1,684.155
"sv020020",0,"mismatch",2,"square","pentagon",NA,700.474583333333,0.958333333333333,696.865
"sv020020",0,"mismatch",2,"triangle","pentagon",NA,644.705208333333,1,636.8
"sv020020",0,"mismatch",2,"triangle","square",NA,644.563958333333,0.958333333333333,646.5625
"sv020020",0,"mismatch",3,"circular","pentagon",NA,680.0978125,1,686.1725
"sv020020",0,"mismatch",3,"circular","square",NA,699.72375,0.9375,658.4025
"sv020020",0,"mismatch",3,"circular","triangle",NA,678.5165625,1,646.96
"sv020020",0,"mismatch",3,"pentagon","circular",NA,637.9596875,0.9375,641.16
"sv020020",0,"mismatch",3,"pentagon","square",NA,758.97375,0.6875,773.9625
"sv020020",0,"mismatch",3,"pentagon","triangle",NA,685.4434375,1,696.355
"sv020020",0,"mismatch",3,"square","circular",NA,667.325,1,664.8575
"sv020020",0,"mismatch",3,"square","pentagon",NA,728.55,0.8125,729.175
"sv020020",0,"mismatch",3,"square","triangle",NA,680.969375,0.9375,678.5425
"sv020020",0,"mismatch",3,"triangle","circular",NA,669.0521875,1,660.205
"sv020020",0,"mismatch",3,"triangle","pentagon",NA,696.2940625,1,672.305
"sv020020",0,"mismatch",3,"triangle","square",NA,654.9775,1,660.525
"sv020020",1,"match",1,"circular",NA,"stranger",678.792708333333,0.916666666666667,653.36
"sv020020",1,"match",1,"pentagon",NA,"friend",668.332291666667,0.958333333333333,647.9875
"sv020020",1,"match",1,"square",NA,"mother",716.839787234043,0.854166666666667,709.415
"sv020020",1,"match",1,"triangle",NA,"self",650.99829787234,0.854166666666667,621.97
"sv020020",1,"match",2,"circular",NA,"stranger",687.4890625,0.916666666666667,673.44
"sv020020",1,"match",2,"pentagon",NA,"friend",670.91125,0.979166666666667,666.1925
"sv020020",1,"match",2,"square",NA,"mother",652.54,0.979166666666667,636.525
"sv020020",1,"match",2,"triangle",NA,"self",600.814479166667,0.958333333333333,591.18
"sv020020",1,"match",3,"circular",NA,"stranger",656.806458333333,0.875,635.9625
"sv020020",1,"match",3,"pentagon",NA,"friend",695.8825,0.916666666666667,653.0025
"sv020020",1,"match",3,"square",NA,"mother",648.983645833333,0.979166666666667,610.225
"sv020020",1,"match",3,"triangle",NA,"self",630.517083333333,0.979166666666667,609.975
"sv020020",1,"mismatch",1,"circular",NA,"self",722.8246875,0.916666666666667,678.015
"sv020020",1,"mismatch",1,"pentagon",NA,"stranger",701.16414893617,0.958333333333333,684.185
"sv020020",1,"mismatch",1,"square",NA,"friend",738.971041666667,0.958333333333333,703.455
"sv020020",1,"mismatch",1,"triangle",NA,"mother",662.434680851064,0.9375,622.515
"sv020020",1,"mismatch",2,"circular",NA,"mother",650.510416666667,0.958333333333333,653.515
"sv020020",1,"mismatch",2,"circular",NA,"self",704.515416666667,0.958333333333333,672.47
"sv020020",1,"mismatch",2,"pentagon",NA,"self",689.131875,1,673.0125
"sv020020",1,"mismatch",2,"pentagon",NA,"stranger",715.213541666667,0.916666666666667,678.8025
"sv020020",1,"mismatch",2,"square",NA,"friend",741.904375,0.833333333333333,736.0575
"sv020020",1,"mismatch",2,"square",NA,"stranger",671.99125,1,678.665
"sv020020",1,"mismatch",2,"triangle",NA,"friend",640.2725,1,615.56
"sv020020",1,"mismatch",2,"triangle",NA,"mother",633.89,1,629.205
"sv020020",1,"mismatch",3,"circular",NA,"friend",700.5953125,0.9375,660.1725
"sv020020",1,"mismatch",3,"circular",NA,"mother",684.659375,0.875,660.4425
"sv020020",1,"mismatch",3,"circular",NA,"self",637.5896875,0.9375,635.3725
"sv020020",1,"mismatch",3,"pentagon",NA,"mother",692.890625,0.8125,678.0075
"sv020020",1,"mismatch",3,"pentagon",NA,"self",657.3253125,0.9375,627.815
"sv020020",1,"mismatch",3,"pentagon",NA,"stranger",800.229375,0.9375,716.4325
"sv020020",1,"mismatch",3,"square",NA,"friend",684.7403125,0.4375,666.0475
"sv020020",1,"mismatch",3,"square",NA,"self",649.738125,0.9375,659.65
"sv020020",1,"mismatch",3,"square",NA,"stranger",673.9759375,0.9375,648.08
"sv020020",1,"mismatch",3,"triangle",NA,"friend",664.5375,0.9375,604.5375
"sv020020",1,"mismatch",3,"triangle",NA,"mother",645.3525,0.9375,616.6725
"sv020020",1,"mismatch",3,"triangle",NA,"stranger",680.5596875,0.875,615.6475
"sv020021",0,"match",1,"circular","circular",NA,608.647916666667,0.958333333333333,600.65
"sv020021",0,"match",1,"pentagon","pentagon",NA,704.483333333333,0.875,704.4
"sv020021",0,"match",1,"square","square",NA,615.716666666667,0.9375,612.95
"sv020021",0,"match",1,"triangle","triangle",NA,657.816666666667,0.854166666666667,638.05
"sv020021",0,"match",2,"circular","circular",NA,730.997916666667,0.916666666666667,691.9
"sv020021",0,"match",2,"pentagon","pentagon",NA,847.027083333333,0.833333333333333,790.8
"sv020021",0,"match",2,"square","square",NA,737.79375,0.9375,705.35
"sv020021",0,"match",2,"triangle","triangle",NA,806.484782608696,0.875,737.7
"sv020021",0,"match",3,"circular","circular",NA,683.566666666667,0.979166666666667,643.3
"sv020021",0,"match",3,"pentagon","pentagon",NA,801.354166666667,0.916666666666667,738.75
"sv020021",0,"match",3,"square","square",NA,680.610416666667,0.979166666666667,699.3
"sv020021",0,"match",3,"triangle","triangle",NA,771.970833333333,0.9375,697.35
"sv020021",0,"mismatch",1,"circular","triangle",NA,706.254166666667,0.958333333333333,648.45
"sv020021",0,"mismatch",1,"pentagon","circular",NA,756.202083333333,1,714
"sv020021",0,"mismatch",1,"square","pentagon",NA,792.679166666667,0.8125,755.65
"sv020021",0,"mismatch",1,"triangle","square",NA,677.733333333333,0.833333333333333,667.45
"sv020021",0,"mismatch",2,"circular","square",NA,951.654166666667,0.875,857.8
"sv020021",0,"mismatch",2,"circular","triangle",NA,872.3375,0.875,868.65
"sv020021",0,"mismatch",2,"pentagon","circular",NA,946.039130434783,0.958333333333333,820.6
"sv020021",0,"mismatch",2,"pentagon","triangle",NA,877.417391304348,0.958333333333333,809.6
"sv020021",0,"mismatch",2,"square","circular",NA,826.616666666667,0.75,773.2
"sv020021",0,"mismatch",2,"square","pentagon",NA,872.5,0.791666666666667,766.9
"sv020021",0,"mismatch",2,"triangle","pentagon",NA,873.913043478261,0.875,822.1
"sv020021",0,"mismatch",2,"triangle","square",NA,921.704166666667,0.791666666666667,810.4
"sv020021",0,"mismatch",3,"circular","pentagon",NA,776.9,0.9375,733.75
"sv020021",0,"mismatch",3,"circular","square",NA,789.79375,1,792.75
"sv020021",0,"mismatch",3,"circular","triangle",NA,741.9125,0.9375,706.55
"sv020021",0,"mismatch",3,"pentagon","circular",NA,842.775,0.875,796.6
"sv020021",0,"mismatch",3,"pentagon","square",NA,892.75625,0.6875,909.85
"sv020021",0,"mismatch",3,"pentagon","triangle",NA,872.75,0.9375,755
"sv020021",0,"mismatch",3,"square","circular",NA,786.74375,0.8125,740.3
"sv020021",0,"mismatch",3,"square","pentagon",NA,779.10625,0.75,794.65
"sv020021",0,"mismatch",3,"square","triangle",NA,744.125,0.8125,692.95
"sv020021",0,"mismatch",3,"triangle","circular",NA,706.96875,1,653.8
"sv020021",0,"mismatch",3,"triangle","pentagon",NA,701.68,0.75,693.6
"sv020021",0,"mismatch",3,"triangle","square",NA,742.9375,0.875,712.2
"sv020021",1,"match",1,"circular",NA,"stranger",822.216666666667,0.833333333333333,759.45
"sv020021",1,"match",1,"pentagon",NA,"friend",852.531914893617,0.8125,765.8
"sv020021",1,"match",1,"square",NA,"mother",715.691666666667,0.958333333333333,690
"sv020021",1,"match",1,"triangle",NA,"self",718.370833333333,0.916666666666667,657.1
"sv020021",1,"match",2,"circular",NA,"stranger",942.266666666667,0.770833333333333,877.9
"sv020021",1,"match",2,"pentagon",NA,"friend",864.160416666667,0.958333333333333,770.3
"sv020021",1,"match",2,"square",NA,"mother",740.510869565217,0.791666666666667,687.2
"sv020021",1,"match",2,"triangle",NA,"self",728.30625,1,669.3
"sv020021",1,"match",3,"circular",NA,"stranger",877.010638297872,0.895833333333333,811.6
"sv020021",1,"match",3,"pentagon",NA,"friend",941.325,0.875,884.5
"sv020021",1,"match",3,"square",NA,"mother",696.683333333333,0.958333333333333,659.85
"sv020021",1,"match",3,"triangle",NA,"self",720.591489361702,0.875,691.7
"sv020021",1,"mismatch",1,"circular",NA,"self",806.94375,0.9375,721.45
"sv020021",1,"mismatch",1,"pentagon",NA,"stranger",976.306382978723,0.791666666666667,848.8
"sv020021",1,"mismatch",1,"square",NA,"friend",877.182978723404,0.833333333333333,789.4
"sv020021",1,"mismatch",1,"triangle",NA,"mother",800.791666666667,0.9375,742.85
"sv020021",1,"mismatch",2,"circular",NA,"mother",820.95,0.75,781.2
"sv020021",1,"mismatch",2,"circular",NA,"self",861.116666666667,0.916666666666667,860.85
"sv020021",1,"mismatch",2,"pentagon",NA,"self",862.021739130435,0.875,771.7
"sv020021",1,"mismatch",2,"pentagon",NA,"stranger",971,0.583333333333333,829.2
"sv020021",1,"mismatch",2,"square",NA,"friend",968.3625,0.708333333333333,839.85
"sv020021",1,"mismatch",2,"square",NA,"stranger",997.721739130435,0.833333333333333,998.6
"sv020021",1,"mismatch",2,"triangle",NA,"friend",928.141666666667,0.833333333333333,823.8
"sv020021",1,"mismatch",2,"triangle",NA,"mother",757.929166666667,0.791666666666667,712.75
"sv020021",1,"mismatch",3,"circular",NA,"friend",1030.60625,0.75,875.6
"sv020021",1,"mismatch",3,"circular",NA,"mother",859.05625,1,741
"sv020021",1,"mismatch",3,"circular",NA,"self",888.14375,0.9375,768.5
"sv020021",1,"mismatch",3,"pentagon",NA,"mother",876.15,0.9375,775.3
"sv020021",1,"mismatch",3,"pentagon",NA,"self",695.846666666667,0.9375,694
"sv020021",1,"mismatch",3,"pentagon",NA,"stranger",1089.35625,0.8125,1022.3
"sv020021",1,"mismatch",3,"square",NA,"friend",864.50625,0.75,864.5
"sv020021",1,"mismatch",3,"square",NA,"self",759.2,0.875,650.45
"sv020021",1,"mismatch",3,"square",NA,"stranger",992.85,0.6875,1050.6
"sv020021",1,"mismatch",3,"triangle",NA,"friend",901.514285714286,0.875,921.3
"sv020021",1,"mismatch",3,"triangle",NA,"mother",827.7,0.875,745.85
"sv020021",1,"mismatch",3,"triangle",NA,"stranger",907.89375,0.9375,835.15
"sv020022",0,"match",1,"circular","circular",NA,636.1875,1,631
"sv020022",0,"match",1,"pentagon","pentagon",NA,718.354166666667,0.916666666666667,709
"sv020022",0,"match",1,"square","square",NA,625.729166666667,0.979166666666667,598.5
"sv020022",0,"match",1,"triangle","triangle",NA,648.645833333333,1,637.5
"sv020022",0,"match",2,"circular","circular",NA,618.25,0.979166666666667,599.5
"sv020022",0,"match",2,"pentagon","pentagon",NA,705.166666666667,0.916666666666667,682.5
"sv020022",0,"match",2,"square","square",NA,623.166666666667,0.979166666666667,608
"sv020022",0,"match",2,"triangle","triangle",NA,616.6875,1,608
"sv020022",0,"match",3,"circular","circular",NA,691.446808510638,0.979166666666667,633
"sv020022",0,"match",3,"pentagon","pentagon",NA,839.75,0.958333333333333,757
"sv020022",0,"match",3,"square","square",NA,710.75,1,688.5
"sv020022",0,"match",3,"triangle","triangle",NA,676.416666666667,0.958333333333333,658
"sv020022",0,"mismatch",1,"circular","triangle",NA,722.333333333333,0.979166666666667,708.5
"sv020022",0,"mismatch",1,"pentagon","circular",NA,701.958333333333,1,694
"sv020022",0,"mismatch",1,"square","pentagon",NA,808,0.833333333333333,797.5
"sv020022",0,"mismatch",1,"triangle","square",NA,733.354166666667,0.958333333333333,717.5
"sv020022",0,"mismatch",2,"circular","square",NA,775.541666666667,0.916666666666667,767
"sv020022",0,"mismatch",2,"circular","triangle",NA,711.625,1,709.5
"sv020022",0,"mismatch",2,"pentagon","circular",NA,703.75,1,708
"sv020022",0,"mismatch",2,"pentagon","triangle",NA,749.541666666667,0.958333333333333,757
"sv020022",0,"mismatch",2,"square","circular",NA,734.916666666667,0.958333333333333,716
"sv020022",0,"mismatch",2,"square","pentagon",NA,768.375,0.791666666666667,753
"sv020022",0,"mismatch",2,"triangle","pentagon",NA,720.333333333333,1,696.5
"sv020022",0,"mismatch",2,"triangle","square",NA,701.291666666667,1,698.5
"sv020022",0,"mismatch",3,"circular","pentagon",NA,861.375,0.875,829.5
"sv020022",0,"mismatch",3,"circular","square",NA,910.3125,0.9375,866
"sv020022",0,"mismatch",3,"circular","triangle",NA,812.625,1,737
"sv020022",0,"mismatch",3,"pentagon","circular",NA,776.5625,1,739
"sv020022",0,"mismatch",3,"pentagon","square",NA,861.875,0.6875,853
"sv020022",0,"mismatch",3,"pentagon","triangle",NA,1001.1875,1,992
"sv020022",0,"mismatch",3,"square","circular",NA,844,0.875,826.5
"sv020022",0,"mismatch",3,"square","pentagon",NA,925.1875,0.8125,882
"sv020022",0,"mismatch",3,"square","triangle",NA,764.6875,1,752
"sv020022",0,"mismatch",3,"triangle","circular",NA,774,0.9375,745
"sv020022",0,"mismatch",3,"triangle","pentagon",NA,992.25,0.9375,832.5
"sv020022",0,"mismatch",3,"triangle","square",NA,903.9375,0.9375,880.5
"sv020022",1,"match",1,"circular",NA,"stranger",786.270833333333,0.9375,782
"sv020022",1,"match",1,"pentagon",NA,"friend",695.020833333333,0.958333333333333,701
"sv020022",1,"match",1,"square",NA,"mother",709.375,0.958333333333333,700
"sv020022",1,"match",1,"triangle",NA,"self",679.8125,0.979166666666667,648
"sv020022",1,"match",2,"circular",NA,"stranger",801.625,0.833333333333333,777.5
"sv020022",1,"match",2,"pentagon",NA,"friend",765.8125,0.979166666666667,726.5
"sv020022",1,"match",2,"square",NA,"mother",712.520833333333,0.9375,699
"sv020022",1,"match",2,"triangle",NA,"self",720.8125,0.958333333333333,680
"sv020022",1,"match",3,"circular",NA,"stranger",731.041666666667,0.875,723
"sv020022",1,"match",3,"pentagon",NA,"friend",700.979166666667,0.958333333333333,700.5
"sv020022",1,"match",3,"square",NA,"mother",702.75,0.958333333333333,674.5
"sv020022",1,"match",3,"triangle",NA,"self",612.458333333333,1,604
"sv020022",1,"mismatch",1,"circular",NA,"self",750.4375,1,734
"sv020022",1,"mismatch",1,"pentagon",NA,"stranger",792.166666666667,0.979166666666667,778
"sv020022",1,"mismatch",1,"square",NA,"friend",764.208333333333,1,737.5
"sv020022",1,"mismatch",1,"triangle",NA,"mother",771.5,1,757
"sv020022",1,"mismatch",2,"circular",NA,"mother",857.458333333333,0.916666666666667,885
"sv020022",1,"mismatch",2,"circular",NA,"self",726.875,0.958333333333333,728.5
"sv020022",1,"mismatch",2,"pentagon",NA,"self",726.875,1,709
"sv020022",1,"mismatch",2,"pentagon",NA,"stranger",822.875,0.958333333333333,772.5
"sv020022",1,"mismatch",2,"square",NA,"friend",821.916666666667,0.916666666666667,780
"sv020022",1,"mismatch",2,"square",NA,"stranger",819.083333333333,0.958333333333333,795
"sv020022",1,"mismatch",2,"triangle",NA,"friend",823.791666666667,1,795
"sv020022",1,"mismatch",2,"triangle",NA,"mother",769.25,1,747
"sv020022",1,"mismatch",3,"circular",NA,"friend",748.25,0.9375,757.5
"sv020022",1,"mismatch",3,"circular",NA,"mother",710.125,0.75,676
"sv020022",1,"mismatch",3,"circular",NA,"self",735.75,0.875,739
"sv020022",1,"mismatch",3,"pentagon",NA,"mother",803.75,0.8125,797.5
"sv020022",1,"mismatch",3,"pentagon",NA,"self",753,1,747.5
"sv020022",1,"mismatch",3,"pentagon",NA,"stranger",854.5625,0.9375,850.5
"sv020022",1,"mismatch",3,"square",NA,"friend",775.5625,0.9375,765.5
"sv020022",1,"mismatch",3,"square",NA,"self",732.375,1,733
"sv020022",1,"mismatch",3,"square",NA,"stranger",811.6875,1,762
"sv020022",1,"mismatch",3,"triangle",NA,"friend",748.625,1,751.5
"sv020022",1,"mismatch",3,"triangle",NA,"mother",724.0625,0.875,708
"sv020022",1,"mismatch",3,"triangle",NA,"stranger",751.8125,1,721
"sv020023",0,"match",1,"circular","circular",NA,606.6875,0.979166666666667,602.5
"sv020023",0,"match",1,"pentagon","pentagon",NA,647.5625,0.916666666666667,634.5
"sv020023",0,"match",1,"square","square",NA,621.041666666667,1,606
"sv020023",0,"match",1,"triangle","triangle",NA,609.083333333333,0.916666666666667,583.5
"sv020023",0,"match",2,"circular","circular",NA,593.729166666667,0.979166666666667,590
"sv020023",0,"match",2,"pentagon","pentagon",NA,664.0625,0.833333333333333,645
"sv020023",0,"match",2,"square","square",NA,613.208333333333,0.958333333333333,593.5
"sv020023",0,"match",2,"triangle","triangle",NA,608.479166666667,0.895833333333333,594.5
"sv020023",0,"match",3,"circular","circular",NA,616.354166666667,1,613.5
"sv020023",0,"match",3,"pentagon","pentagon",NA,670.729166666667,0.958333333333333,656.5
"sv020023",0,"match",3,"square","square",NA,634.895833333333,0.979166666666667,621.5
"sv020023",0,"match",3,"triangle","triangle",NA,618.166666666667,0.958333333333333,610
"sv020023",0,"mismatch",1,"circular","triangle",NA,680.916666666667,0.979166666666667,664.5
"sv020023",0,"mismatch",1,"pentagon","circular",NA,666.145833333333,0.979166666666667,639.5
"sv020023",0,"mismatch",1,"square","pentagon",NA,680.625,0.958333333333333,659
"sv020023",0,"mismatch",1,"triangle","square",NA,721.729166666667,0.916666666666667,706.5
"sv020023",0,"mismatch",2,"circular","square",NA,709.416666666667,0.875,683
"sv020023",0,"mismatch",2,"circular","triangle",NA,692.083333333333,1,648
"sv020023",0,"mismatch",2,"pentagon","circular",NA,639.583333333333,1,610.5
"sv020023",0,"mismatch",2,"pentagon","triangle",NA,677.086956521739,0.958333333333333,653
"sv020023",0,"mismatch",2,"square","circular",NA,671.458333333333,0.958333333333333,662.5
"sv020023",0,"mismatch",2,"square","pentagon",NA,715.5,0.958333333333333,706
"sv020023",0,"mismatch",2,"triangle","pentagon",NA,722.625,0.958333333333333,667
"sv020023",0,"mismatch",2,"triangle","square",NA,693.666666666667,0.958333333333333,677.5
"sv020023",0,"mismatch",3,"circular","pentagon",NA,680.625,1,674.5
"sv020023",0,"mismatch",3,"circular","square",NA,719.6,0.875,726
"sv020023",0,"mismatch",3,"circular","triangle",NA,660.75,0.9375,634
"sv020023",0,"mismatch",3,"pentagon","circular",NA,665,0.9375,640.5
"sv020023",0,"mismatch",3,"pentagon","square",NA,676.8125,0.875,680
"sv020023",0,"mismatch",3,"pentagon","triangle",NA,661.875,1,661
"sv020023",0,"mismatch",3,"square","circular",NA,668.733333333333,0.875,636
"sv020023",0,"mismatch",3,"square","pentagon",NA,708.25,0.9375,694.5
"sv020023",0,"mismatch",3,"square","triangle",NA,678.8125,0.9375,680.5
"sv020023",0,"mismatch",3,"triangle","circular",NA,637.125,0.9375,614
"sv020023",0,"mismatch",3,"triangle","pentagon",NA,689.875,0.9375,674
